columna,razon_eliminacion
PS527Q01AS,missing >40%
PS527Q03AA,missing >40%
PS527Q03AB,missing >40%
PS527Q03AS,missing >40%
PS527Q04AA,missing >40%
PS527Q04AB,missing >40%
PS527Q04AC,missing >40%
PS527Q04AS,missing >40%
PS636Q01A,missing >40%
PS636Q01AS,missing >40%
PS636Q04A,missing >40%
PS636Q04AS,missing >40%
PS428Q01,missing >40%
PS428Q01S,missing >40%
PS428Q03,missing >40%
PS428Q03S,missing >40%
PS256Q01,missing >40%
PS256Q01S,missing >40%
PS521Q02,missing >40%
PS521Q02S,missing >40%
PS521Q06,missing >40%
PS521Q06S,missing >40%
PS7000Q01,missing >40%
PS7000Q01S,missing >40%
PS7000Q2AA,missing >40%
PS7000Q2AB,missing >40%
PS7000Q2AS,missing >40%
PS476Q01,missing >40%
PS476Q01S,missing >40%
PS476Q02,missing >40%
PS476Q02S,missing >40%
PS476Q03,missing >40%
PS476Q03S,missing >40%
PS326Q03A,missing >40%
PS326Q03AS,missing >40%
PS408Q01,missing >40%
PS408Q01S,missing >40%
PS408Q03,missing >40%
PS408Q04AA,missing >40%
PS408Q04AB,missing >40%
PS408Q04AC,missing >40%
PS408Q04AS,missing >40%
PS408Q05,missing >40%
PS408Q05S,missing >40%
PS602Q01A,missing >40%
PS602Q01B,missing >40%
PS602Q01S,missing >40%
PS602Q04AA,missing >40%
PS602Q04AB,missing >40%
PS602Q04AS,missing >40%
PS7013Q1A,missing >40%
PS7013Q1AS,missing >40%
PS269Q04A,missing >40%
PS269Q04B,missing >40%
PS269Q04C,missing >40%
PS269Q04D,missing >40%
PS269Q04S,missing >40%
PS408Q04A,missing >40%
PS408Q04B,missing >40%
PS408Q04C,missing >40%
PS408Q04S,missing >40%
PS519Q01,missing >40%
PS519Q02A,missing >40%
PS519Q02B,missing >40%
PS519Q02S,missing >40%
PS519Q03,missing >40%
PS527Q01A,missing >40%
PS527Q01B,missing >40%
PS527Q01C,missing >40%
PS527Q01S,missing >40%
PS527Q03A,missing >40%
PS527Q03B,missing >40%
PS527Q03S,missing >40%
PS527Q04A,missing >40%
PS527Q04B,missing >40%
PS527Q04C,missing >40%
PS527Q04S,missing >40%
PS466Q01A,missing >40%
PS466Q01B,missing >40%
PS466Q01C,missing >40%
PS466Q01S,missing >40%
PS466Q05,missing >40%
PS466Q05S,missing >40%
PS326Q01,missing >40%
PS326Q02,missing >40%
PS326Q03,missing >40%
PS326Q03S,missing >40%
PS326Q04A,missing >40%
PS326Q04B,missing >40%
PS326Q04C,missing >40%
PS326Q04S,missing >40%
PS478Q02A,missing >40%
PS478Q02B,missing >40%
PS478Q02C,missing >40%
PS478Q02S,missing >40%
PS413Q04A,missing >40%
PS413Q04B,missing >40%
PS413Q04C,missing >40%
PS413Q04S,missing >40%
PS498Q02A,missing >40%
PS498Q02B,missing >40%
PS498Q02C,missing >40%
PS498Q02S,missing >40%
PS425Q03,missing >40%
PS425Q05,missing >40%
PS425Q05S,missing >40%
PS425Q02,missing >40%
PS425Q02S,missing >40%
PS425Q04,missing >40%
PS465Q01,missing >40%
PS465Q02,missing >40%
PS465Q02S,missing >40%
PS465Q04,missing >40%
PS465Q04S,missing >40%
PS131Q02,missing >40%
PS131Q04,missing >40%
PS428Q05,missing >40%
PS514Q03,missing >40%
PS514Q04,missing >40%
PS415Q08A,missing >40%
PS415Q08B,missing >40%
PS415Q08C,missing >40%
PS415Q08S,missing >40%
S476Q01,missing >40%
S476Q02,missing >40%
S476Q03,missing >40%
S495Q04A,missing >40%
S495Q04B,missing >40%
S495Q04C,missing >40%
PS495Q04S,missing >40%
S495Q01A,missing >40%
S495Q01B,missing >40%
S495Q01C,missing >40%
PS495Q01S,missing >40%
S495Q02A,missing >40%
S495Q02B,missing >40%
PS495Q02S,missing >40%
S495Q03,missing >40%
S268Q01,missing >40%
S268Q02,missing >40%
S268Q06,missing >40%
S524Q06A,missing >40%
S524Q06B,missing >40%
PS524Q06S,missing >40%
S524Q07,missing >40%
S510Q01A,missing >40%
S510Q01B,missing >40%
PS510Q01S,missing >40%
S510Q04,missing >40%
S437Q01,missing >40%
S437Q03,missing >40%
S437Q04,missing >40%
S437Q06,missing >40%
S304Q01,missing >40%
S304Q02,missing >40%
PS304Q02S,missing >40%
S304Q03a,missing >40%
S304Q03b,missing >40%
S416Q01,missing >40%
S458Q01,missing >40%
S458Q02A,missing >40%
S458Q02B,missing >40%
S458Q02C,missing >40%
PS458Q02S,missing >40%
S421Q01,missing >40%
S421Q02,missing >40%
S421Q03,missing >40%
S252Q01,missing >40%
S252Q02,missing >40%
S252Q03A,missing >40%
S252Q03B,missing >40%
S327Q01A,missing >40%
S327Q01B,missing >40%
PS327Q01S,missing >40%
LANGTEST_PAQ,missing >40%
ST251Q01JA,missing >40%
ST251Q02JA,missing >40%
ST251Q06JA,missing >40%
ST251Q07JA,missing >40%
ST254Q02JA,missing >40%
ST254Q03JA,missing >40%
ST254Q04JA,missing >40%
ST254Q05JA,missing >40%
ST256Q03JA,missing >40%
ST256Q06JA,missing >40%
ST256Q07JA,missing >40%
ST256Q08JA,missing >40%
ST021Q01TA,missing >40%
ST261Q01JA,missing >40%
ST261Q02JA,missing >40%
ST261Q03JA,missing >40%
ST261Q04JA,missing >40%
ST261Q05JA,missing >40%
ST261Q06JA,missing >40%
ST261Q07JA,missing >40%
ST261Q08JA,missing >40%
ST261Q09JA,missing >40%
ST261Q10JA,missing >40%
ST261Q11JA,missing >40%
ST267Q04JA,missing >40%
ST267Q06JA,missing >40%
ST326Q04JA,missing >40%
ST326Q07JA,missing >40%
ST326Q08JA,missing >40%
ST326Q09JA,missing >40%
ST326Q10JA,missing >40%
ST326Q11JA,missing >40%
ST326Q12JA,missing >40%
ST307Q01JA,missing >40%
ST307Q02JA,missing >40%
ST307Q03JA,missing >40%
ST307Q04JA,missing >40%
ST307Q05JA,missing >40%
ST307Q06JA,missing >40%
ST307Q07JA,missing >40%
ST307Q08JA,missing >40%
ST307Q09JA,missing >40%
ST307Q10JA,missing >40%
ST309Q01JA,missing >40%
ST309Q02JA,missing >40%
ST309Q03JA,missing >40%
ST309Q04JA,missing >40%
ST309Q05JA,missing >40%
ST309Q06JA,missing >40%
ST309Q07JA,missing >40%
ST309Q08JA,missing >40%
ST309Q09JA,missing >40%
ST309Q10JA,missing >40%
ST301Q01JA,missing >40%
ST301Q02JA,missing >40%
ST301Q03JA,missing >40%
ST301Q04JA,missing >40%
ST301Q05JA,missing >40%
ST301Q06JA,missing >40%
ST301Q07JA,missing >40%
ST301Q08JA,missing >40%
ST301Q09JA,missing >40%
ST301Q10JA,missing >40%
ST343Q01JA,missing >40%
ST343Q02JA,missing >40%
ST343Q03JA,missing >40%
ST343Q04JA,missing >40%
ST343Q05JA,missing >40%
ST343Q06JA,missing >40%
ST343Q07JA,missing >40%
ST343Q08JA,missing >40%
ST343Q09JA,missing >40%
ST343Q10JA,missing >40%
ST311Q01JA,missing >40%
ST311Q02JA,missing >40%
ST311Q03JA,missing >40%
ST311Q04JA,missing >40%
ST311Q05JA,missing >40%
ST311Q06JA,missing >40%
ST311Q07JA,missing >40%
ST311Q08JA,missing >40%
ST311Q09JA,missing >40%
ST311Q10JA,missing >40%
ST315Q01JA,missing >40%
ST315Q02JA,missing >40%
ST315Q03JA,missing >40%
ST315Q04JA,missing >40%
ST315Q05JA,missing >40%
ST315Q06JA,missing >40%
ST315Q07JA,missing >40%
ST315Q08JA,missing >40%
ST315Q09JA,missing >40%
ST315Q10JA,missing >40%
ST303Q01JA,missing >40%
ST303Q02JA,missing >40%
ST303Q03JA,missing >40%
ST303Q04JA,missing >40%
ST303Q05JA,missing >40%
ST303Q06JA,missing >40%
ST303Q07JA,missing >40%
ST303Q08JA,missing >40%
ST305Q01JA,missing >40%
ST305Q02JA,missing >40%
ST305Q03JA,missing >40%
ST305Q04JA,missing >40%
ST305Q05JA,missing >40%
ST305Q06JA,missing >40%
ST305Q07JA,missing >40%
ST305Q08JA,missing >40%
ST305Q09JA,missing >40%
ST305Q10JA,missing >40%
ST345Q01JA,missing >40%
ST345Q02JA,missing >40%
ST345Q03JA,missing >40%
ST345Q04JA,missing >40%
ST345Q05JA,missing >40%
ST345Q06JA,missing >40%
ST345Q07JA,missing >40%
ST345Q08JA,missing >40%
ST345Q09JA,missing >40%
ST345Q10JA,missing >40%
ST313Q01JA,missing >40%
ST313Q02JA,missing >40%
ST313Q03JA,missing >40%
ST313Q04JA,missing >40%
ST313Q05JA,missing >40%
ST313Q06JA,missing >40%
ST313Q07JA,missing >40%
ST313Q08JA,missing >40%
ST313Q09JA,missing >40%
ST313Q10JA,missing >40%
ST273Q01JA,missing >40%
ST273Q02JA,missing >40%
ST273Q03JA,missing >40%
ST273Q04JA,missing >40%
ST273Q05JA,missing >40%
ST273Q06JA,missing >40%
ST273Q07JA,missing >40%
ST285Q01JA,missing >40%
ST285Q02JA,missing >40%
ST285Q03JA,missing >40%
ST285Q04JA,missing >40%
ST285Q05JA,missing >40%
ST285Q06JA,missing >40%
ST285Q07JA,missing >40%
ST285Q08JA,missing >40%
ST285Q09JA,missing >40%
ST283Q01JA,missing >40%
ST283Q02JA,missing >40%
ST283Q03JA,missing >40%
ST283Q04JA,missing >40%
ST283Q05JA,missing >40%
ST283Q06JA,missing >40%
ST283Q07JA,missing >40%
ST283Q08JA,missing >40%
ST283Q09JA,missing >40%
ST275Q01WA,missing >40%
ST275Q02WA,missing >40%
ST275Q03WA,missing >40%
ST275Q04WA,missing >40%
ST275Q05WA,missing >40%
ST275Q06WA,missing >40%
ST275Q07WA,missing >40%
ST275Q08WA,missing >40%
ST275Q09WA,missing >40%
ST276Q01JA,missing >40%
ST276Q02JA,missing >40%
ST276Q03JA,missing >40%
ST276Q04JA,missing >40%
ST276Q05JA,missing >40%
ST276Q06JA,missing >40%
ST276Q07JA,missing >40%
ST276Q08JA,missing >40%
ST276Q09JA,missing >40%
ST276Q10JA,missing >40%
ST290Q01WA,missing >40%
ST290Q02WA,missing >40%
ST290Q03WA,missing >40%
ST290Q04WA,missing >40%
ST290Q05WA,missing >40%
ST290Q06WA,missing >40%
ST290Q07WA,missing >40%
ST290Q08WA,missing >40%
ST290Q09WA,missing >40%
ST291Q01JA,missing >40%
ST291Q02JA,missing >40%
ST291Q03JA,missing >40%
ST291Q04JA,missing >40%
ST291Q05JA,missing >40%
ST291Q06JA,missing >40%
ST291Q07JA,missing >40%
ST291Q08JA,missing >40%
ST291Q09JA,missing >40%
ST291Q10JA,missing >40%
ST289Q01WA,missing >40%
ST289Q02JA,missing >40%
ST289Q03WA,missing >40%
ST289Q04JA,missing >40%
ST289Q05WA,missing >40%
ST289Q06JA,missing >40%
ST289Q07JA,missing >40%
ST289Q08WA,missing >40%
ST289Q09WA,missing >40%
ST289Q10WA,missing >40%
ST289Q11WA,missing >40%
ST289Q14JA,missing >40%
ST293Q01JA,missing >40%
ST293Q02JA,missing >40%
ST293Q03JA,missing >40%
ST293Q04JA,missing >40%
ST293Q05JA,missing >40%
ST293Q06JA,missing >40%
ST293Q07JA,missing >40%
ST293Q08JA,missing >40%
ST293Q09JA,missing >40%
ST292Q01JA,missing >40%
ST292Q02JA,missing >40%
ST292Q03JA,missing >40%
ST292Q04JA,missing >40%
ST292Q05JA,missing >40%
ST292Q06JA,missing >40%
ST334Q01JA,missing >40%
ST334Q02JA,missing >40%
ST334Q03JA,missing >40%
ST334Q04JA,missing >40%
ST334Q05JA,missing >40%
ST334Q06JA,missing >40%
ST334Q07JA,missing >40%
ST334Q08JA,missing >40%
ST334Q09JA,missing >40%
ST334Q10JA,missing >40%
ST335Q01JA,missing >40%
ST335Q02JA,missing >40%
ST335Q03JA,missing >40%
ST335Q05JA,missing >40%
ST335Q06JA,missing >40%
ST335Q07JA,missing >40%
ST336Q01JA,missing >40%
ST336Q03JA,missing >40%
ST336Q04JA,missing >40%
ST336Q05JA,missing >40%
ST336Q06JA,missing >40%
ST336Q07JA,missing >40%
ST338Q01JA,missing >40%
ST338Q02JA,missing >40%
ST338Q03JA,missing >40%
ST338Q04JA,missing >40%
ST338Q05JA,missing >40%
ST338Q06JA,missing >40%
ST338Q07JA,missing >40%
ST338Q08JA,missing >40%
ST340Q01JA,missing >40%
ST340Q02JA,missing >40%
ST340Q03JA,missing >40%
ST340Q04JA,missing >40%
ST340Q05JA,missing >40%
ST340Q06JA,missing >40%
ST340Q07JA,missing >40%
ST340Q08JA,missing >40%
ST340Q09JA,missing >40%
ST340Q10JA,missing >40%
ST341Q01JA,missing >40%
ST341Q02JA,missing >40%
ST341Q03JA,missing >40%
ST341Q04JA,missing >40%
ST341Q05JA,missing >40%
ST342Q01JA,missing >40%
ST342Q02JA,missing >40%
ST342Q03JA,missing >40%
ST342Q04JA,missing >40%
ST342Q06JA,missing >40%
ST342Q07JA,missing >40%
ST342Q08JA,missing >40%
ST300Q01JA,missing >40%
ST300Q02JA,missing >40%
ST300Q03JA,missing >40%
ST300Q04JA,missing >40%
ST300Q05JA,missing >40%
ST300Q06JA,missing >40%
ST300Q07JA,missing >40%
ST300Q08JA,missing >40%
ST300Q09JA,missing >40%
ST300Q10JA,missing >40%
ST327Q01JA,missing >40%
ST327Q02JA,missing >40%
ST327Q03JA,missing >40%
ST327Q04JA,missing >40%
ST327Q05JA,missing >40%
ST327Q06JA,missing >40%
ST327Q07JA,missing >40%
ST327Q08JA,missing >40%
ST330Q01WA,missing >40%
ST330Q02WA,missing >40%
ST330Q03WA,missing >40%
ST330Q04WA,missing >40%
ST330Q05WA,missing >40%
ST330Q06WA,missing >40%
ST330Q07WA,missing >40%
ST330Q08WA,missing >40%
ST330Q09WA,missing >40%
ST330Q11WA,missing >40%
ST324Q02JA,missing >40%
ST324Q04JA,missing >40%
ST324Q05JA,missing >40%
ST324Q07JA,missing >40%
ST324Q10JA,missing >40%
ST324Q11JA,missing >40%
ST324Q12JA,missing >40%
ST324Q13JA,missing >40%
ST324Q14JA,missing >40%
ST347Q01JA,missing >40%
ST347Q02JA,missing >40%
ST348Q01JA,missing >40%
ST348Q02JA,missing >40%
ST348Q03JA,missing >40%
ST348Q04JA,missing >40%
ST348Q05JA,missing >40%
ST348Q06JA,missing >40%
ST348Q07JA,missing >40%
ST348Q08JA,missing >40%
ST349Q01JA,missing >40%
ST350Q01JA,missing >40%
ST351Q01JA,missing >40%
ST351Q02JA,missing >40%
ST351Q03JA,missing >40%
ST351Q04JA,missing >40%
ST351Q05JA,missing >40%
ST351Q06JA,missing >40%
ST351Q07JA,missing >40%
ST351Q08JA,missing >40%
ST352Q01JA,missing >40%
ST352Q02JA,missing >40%
ST352Q03JA,missing >40%
ST352Q04JA,missing >40%
ST352Q05JA,missing >40%
ST352Q06JA,missing >40%
ST352Q07JA,missing >40%
ST352Q08JA,missing >40%
ST353Q01JA,missing >40%
ST353Q02JA,missing >40%
ST353Q03JA,missing >40%
ST353Q04JA,missing >40%
ST353Q05JA,missing >40%
ST353Q06JA,missing >40%
ST353Q07JA,missing >40%
ST353Q08JA,missing >40%
ST354Q01JA,missing >40%
ST354Q02JA,missing >40%
ST354Q03JA,missing >40%
ST354Q04JA,missing >40%
ST354Q05JA,missing >40%
ST354Q06JA,missing >40%
ST354Q07JA,missing >40%
ST354Q08JA,missing >40%
ST354Q09JA,missing >40%
ST354Q10JA,missing >40%
ST355Q01JA,missing >40%
ST355Q02JA,missing >40%
ST355Q03JA,missing >40%
ST355Q04JA,missing >40%
ST355Q05JA,missing >40%
ST355Q06JA,missing >40%
ST355Q07JA,missing >40%
ST355Q08JA,missing >40%
ST356Q01JA,missing >40%
ST331Q01JA,missing >40%
ST331Q02JA,missing >40%
ST331Q03JA,missing >40%
IC170Q01JA,missing >40%
IC170Q02JA,missing >40%
IC170Q03JA,missing >40%
IC170Q04JA,missing >40%
IC170Q05JA,missing >40%
IC170Q06JA,missing >40%
IC170Q07JA,missing >40%
IC171Q01JA,missing >40%
IC171Q02JA,missing >40%
IC171Q03JA,missing >40%
IC171Q04JA,missing >40%
IC171Q05JA,missing >40%
IC171Q06JA,missing >40%
IC172Q01JA,missing >40%
IC172Q02JA,missing >40%
IC172Q03JA,missing >40%
IC172Q04JA,missing >40%
IC172Q05JA,missing >40%
IC172Q06JA,missing >40%
IC172Q07JA,missing >40%
IC172Q08JA,missing >40%
IC172Q09JA,missing >40%
IC173Q01JA,missing >40%
IC173Q02JA,missing >40%
IC173Q03JA,missing >40%
IC173Q04JA,missing >40%
IC174Q01JA,missing >40%
IC174Q02JA,missing >40%
IC174Q03JA,missing >40%
IC174Q04JA,missing >40%
IC174Q05JA,missing >40%
IC174Q06JA,missing >40%
IC174Q07JA,missing >40%
IC174Q08JA,missing >40%
IC174Q09JA,missing >40%
IC174Q10JA,missing >40%
IC175Q01JA,missing >40%
IC175Q02JA,missing >40%
IC175Q03JA,missing >40%
IC175Q05JA,missing >40%
IC176Q01JA,missing >40%
IC176Q02JA,missing >40%
IC176Q03JA,missing >40%
IC176Q04JA,missing >40%
IC176Q05JA,missing >40%
IC176Q06JA,missing >40%
IC176Q07JA,missing >40%
IC176Q08JA,missing >40%
IC184Q01JA,missing >40%
IC184Q02JA,missing >40%
IC184Q03JA,missing >40%
IC184Q04JA,missing >40%
IC177Q01JA,missing >40%
IC177Q02JA,missing >40%
IC177Q03JA,missing >40%
IC177Q04JA,missing >40%
IC177Q05JA,missing >40%
IC177Q06JA,missing >40%
IC177Q07JA,missing >40%
IC178Q01JA,missing >40%
IC178Q02JA,missing >40%
IC178Q03JA,missing >40%
IC178Q04JA,missing >40%
IC178Q05JA,missing >40%
IC178Q06JA,missing >40%
IC178Q07JA,missing >40%
IC179Q01JA,missing >40%
IC179Q02JA,missing >40%
IC179Q03JA,missing >40%
IC179Q04JA,missing >40%
IC179Q05JA,missing >40%
IC179Q06JA,missing >40%
IC180Q01JA,missing >40%
IC180Q02JA,missing >40%
IC180Q03JA,missing >40%
IC180Q04JA,missing >40%
IC180Q05JA,missing >40%
IC180Q06JA,missing >40%
IC180Q07JA,missing >40%
IC180Q08JA,missing >40%
IC181Q01JA,missing >40%
IC181Q02JA,missing >40%
IC181Q03JA,missing >40%
IC181Q04JA,missing >40%
IC182Q01JA,missing >40%
IC182Q02JA,missing >40%
IC182Q03JA,missing >40%
IC183Q01JA,missing >40%
IC183Q02JA,missing >40%
IC183Q03JA,missing >40%
IC183Q04JA,missing >40%
IC183Q05JA,missing >40%
IC183Q07JA,missing >40%
IC183Q08JA,missing >40%
IC183Q09JA,missing >40%
IC183Q10JA,missing >40%
IC183Q12JA,missing >40%
IC183Q13JA,missing >40%
IC183Q14JA,missing >40%
IC183Q15JA,missing >40%
IC183Q16JA,missing >40%
WB150Q01HA,missing >40%
WB151Q01HA,missing >40%
WB152Q01HA,missing >40%
WB153Q01HA,missing >40%
WB153Q02HA,missing >40%
WB153Q03HA,missing >40%
WB153Q04HA,missing >40%
WB153Q05HA,missing >40%
WB154Q01HA,missing >40%
WB154Q02HA,missing >40%
WB154Q03HA,missing >40%
WB154Q04HA,missing >40%
WB154Q05HA,missing >40%
WB154Q06HA,missing >40%
WB154Q07HA,missing >40%
WB154Q08HA,missing >40%
WB154Q09HA,missing >40%
WB155Q01HA,missing >40%
WB155Q02HA,missing >40%
WB155Q03HA,missing >40%
WB155Q04HA,missing >40%
WB155Q05HA,missing >40%
WB155Q06HA,missing >40%
WB155Q07HA,missing >40%
WB155Q08HA,missing >40%
WB155Q09HA,missing >40%
WB155Q10HA,missing >40%
WB156Q01HA,missing >40%
WB158Q01HA,missing >40%
WB160Q01HA,missing >40%
WB161Q01HA,missing >40%
WB162Q01HA,missing >40%
WB162Q02HA,missing >40%
WB162Q03HA,missing >40%
WB162Q04HA,missing >40%
WB162Q05HA,missing >40%
WB162Q06HA,missing >40%
WB162Q07HA,missing >40%
WB162Q08HA,missing >40%
WB162Q09HA,missing >40%
WB163Q01HA,missing >40%
WB163Q02HA,missing >40%
WB163Q03HA,missing >40%
WB163Q04HA,missing >40%
WB163Q05HA,missing >40%
WB163Q06HA,missing >40%
WB163Q07HA,missing >40%
WB163Q08HA,missing >40%
WB164Q01HA,missing >40%
WB165Q01HA,missing >40%
WB166Q01HA,missing >40%
WB166Q02HA,missing >40%
WB166Q03HA,missing >40%
WB166Q04HA,missing >40%
WB167Q01HA,missing >40%
WB168Q01HA,missing >40%
WB168Q02HA,missing >40%
WB168Q03HA,missing >40%
WB168Q04HA,missing >40%
WB171Q01HA,missing >40%
WB171Q02HA,missing >40%
WB171Q03HA,missing >40%
WB171Q04HA,missing >40%
WB172Q01HA,missing >40%
WB173Q01HA,missing >40%
WB173Q02HA,missing >40%
WB173Q03HA,missing >40%
WB173Q04HA,missing >40%
WB176Q01HA,missing >40%
WB177Q01HA,missing >40%
WB177Q02HA,missing >40%
WB177Q03HA,missing >40%
WB177Q04HA,missing >40%
WB032Q01NA,missing >40%
WB032Q02NA,missing >40%
WB031Q01NA,missing >40%
WB178Q01HA,missing >40%
WB178Q02HA,missing >40%
WB178Q03HA,missing >40%
WB178Q04HA,missing >40%
WB178Q05HA,missing >40%
WB178Q06HA,missing >40%
WB178Q07HA,missing >40%
PA001Q01TA,missing >40%
PA001Q02TA,missing >40%
PA001Q03TA,missing >40%
PA003Q01TA,missing >40%
PA003Q02TA,missing >40%
PA003Q03TA,missing >40%
PA003Q05IA,missing >40%
PA003Q18WA,missing >40%
PA003Q19WA,missing >40%
PA003Q20WA,missing >40%
PA003Q11JA,missing >40%
PA003Q12JA,missing >40%
PA003Q13JA,missing >40%
PA003Q14JA,missing >40%
PA003Q15JA,missing >40%
PA003Q16JA,missing >40%
PA003Q17JA,missing >40%
PA196Q01WA,missing >40%
PA196Q02WA,missing >40%
PA196Q03WA,missing >40%
PA196Q04WA,missing >40%
PA197Q01WA,missing >40%
PA197Q02WA,missing >40%
PA197Q03WA,missing >40%
PA197Q04WA,missing >40%
PA197Q05WA,missing >40%
PA008Q01TA,missing >40%
PA008Q02TA,missing >40%
PA008Q03TA,missing >40%
PA008Q04TA,missing >40%
PA008Q05TA,missing >40%
PA008Q06NA,missing >40%
PA008Q07NA,missing >40%
PA008Q08NA,missing >40%
PA008Q09NA,missing >40%
PA008Q10NA,missing >40%
PA009Q01NA,missing >40%
PA009Q02NA,missing >40%
PA009Q03NA,missing >40%
PA009Q04NA,missing >40%
PA009Q05NA,missing >40%
PA009Q06NA,missing >40%
PA009Q07NA,missing >40%
PA009Q08NA,missing >40%
PA009Q09NA,missing >40%
PA009Q10NA,missing >40%
PA009Q11NA,missing >40%
PA007Q01TA,missing >40%
PA007Q02TA,missing >40%
PA007Q03TA,missing >40%
PA007Q04TA,missing >40%
PA007Q05TA,missing >40%
PA007Q06TA,missing >40%
PA007Q07TA,missing >40%
PA007Q09NA,missing >40%
PA007Q11NA,missing >40%
PA007Q12NA,missing >40%
PA007Q13NA,missing >40%
PA007Q14NA,missing >40%
PA007Q15NA,missing >40%
PA005Q01TA,missing >40%
PA006Q01TA,missing >40%
PA006Q02TA,missing >40%
PA006Q03TA,missing >40%
PA006Q04TA,missing >40%
PA006Q05TA,missing >40%
PA006Q06TA,missing >40%
PA006Q07TA,missing >40%
PA006Q08TA,missing >40%
PA006Q09TA,missing >40%
PA006Q10TA,missing >40%
PA006Q11TA,missing >40%
PA006Q12HA,missing >40%
PA006Q13HA,missing >40%
PA006Q14HA,missing >40%
PA166Q01HA,missing >40%
PA167Q02HA,missing >40%
PA167Q03HA,missing >40%
PA167Q04HA,missing >40%
PA167Q05HA,missing >40%
PA183Q01JA,missing >40%
PA183Q02JA,missing >40%
PA183Q03JA,missing >40%
PA183Q04JA,missing >40%
PA183Q05JA,missing >40%
PA183Q06JA,missing >40%
PA183Q07JA,missing >40%
PA183Q08JA,missing >40%
PA018Q01NA,missing >40%
PA018Q02NA,missing >40%
PA018Q03NA,missing >40%
PA177Q01HA,missing >40%
PA177Q02HA,missing >40%
PA177Q03HA,missing >40%
PA177Q04HA,missing >40%
PA177Q05HA,missing >40%
PA177Q06HA,missing >40%
PA177Q07HA,missing >40%
PA177Q08HA,missing >40%
PA180Q01HA,missing >40%
PA182Q01HA,missing >40%
PA175Q01HA,missing >40%
PA175Q02HA,missing >40%
PA175Q03JA,missing >40%
PA175Q04JA,missing >40%
PA185Q01JA,missing >40%
PA185Q02JA,missing >40%
PA185Q03JA,missing >40%
PA185Q04JA,missing >40%
PA185Q05JA,missing >40%
PA185Q07JA,missing >40%
PA185Q08JA,missing >40%
PA185Q09JA,missing >40%
PA185Q10JA,missing >40%
PA186Q01JA,missing >40%
PA186Q02JA,missing >40%
PA186Q03JA,missing >40%
PA186Q04JA,missing >40%
PA186Q05JA,missing >40%
PA186Q06JA,missing >40%
PA186Q07JA,missing >40%
PA186Q08JA,missing >40%
PA187Q04JA,missing >40%
PA187Q06JA,missing >40%
PA188Q01JA,missing >40%
PA188Q02JA,missing >40%
PA188Q03JA,missing >40%
PA188Q04JA,missing >40%
PA188Q05JA,missing >40%
PA188Q06JA,missing >40%
PA188Q08JA,missing >40%
PA188Q09JA,missing >40%
PA188Q10JA,missing >40%
PA189Q01JA,missing >40%
PA189Q02JA,missing >40%
PA189Q03JA,missing >40%
PA189Q04JA,missing >40%
PA189Q05JA,missing >40%
PA189Q06JA,missing >40%
PA189Q09JA,missing >40%
PA189Q10JA,missing >40%
PA194Q01JA,missing >40%
PA195Q01JA,missing >40%
PA041Q01TA,missing >40%
PA042Q01TA,missing >40%
EXPECEDU,missing >40%
BSMJ,missing >40%
SISCO,missing >40%
EMPATAGR,missing >40%
ASSERAGR,missing >40%
STRESAGR,missing >40%
INFOSEEK,missing >40%
FAMSUP,missing >40%
CREATAS,missing >40%
CREATOOS,missing >40%
CREATOP,missing >40%
OPENART,missing >40%
IMAGINE,missing >40%
SCHSUST,missing >40%
LEARRES,missing >40%
PROBSELF,missing >40%
FAMSUPSL,missing >40%
FEELLAH,missing >40%
SDLEFF,missing >40%
ICTSCH,missing >40%
ICTAVSCH,missing >40%
ICTHOME,missing >40%
ICTAVHOM,missing >40%
ICTQUAL,missing >40%
ICTSUBJ,missing >40%
ICTENQ,missing >40%
ICTFEED,missing >40%
ICTOUT,missing >40%
ICTWKDY,missing >40%
ICTWKEND,missing >40%
ICTREG,missing >40%
ICTINFO,missing >40%
ICTDISTR,missing >40%
ICTEFFIC,missing >40%
STUBMI,missing >40%
BODYIMA,missing >40%
SOCONPA,missing >40%
LIFESAT,missing >40%
PSYCHSYM,missing >40%
SOCCON,missing >40%
EXPWB,missing >40%
CURSUPP,missing >40%
PQMIMP,missing >40%
PQMCAR,missing >40%
PARINVOL,missing >40%
PQSCHOOL,missing >40%
PASCHPOL,missing >40%
ATTIMMP,missing >40%
PAREXPT,missing >40%
CREATHME,missing >40%
CREATACT,missing >40%
CREATOPN,missing >40%
CREATOR,missing >40%
ST261_TT,missing >40%
ST347_TT,missing >40%
ST348_TT,missing >40%
ST349_TT,missing >40%
ST350_TT,missing >40%
ST351_TT,missing >40%
ST352_TT,missing >40%
ST353_TT,missing >40%
ST354_TT,missing >40%
ST355_TT,missing >40%
ST356_TT,missing >40%
ST331_TT,missing >40%
STEnd01_TT,missing >40%
ICIntro1_TT,missing >40%
IC170_TT,missing >40%
IC171_TT,missing >40%
IC172_TT,missing >40%
IC173_TT,missing >40%
IC174_TT,missing >40%
IC175_TT,missing >40%
IC176_TT,missing >40%
IC177_TT,missing >40%
IC178_TT,missing >40%
IC179_TT,missing >40%
IC180_TT,missing >40%
IC181_TT,missing >40%
IC182_TT,missing >40%
IC183_TT,missing >40%
IC184_TT,missing >40%
ICEnd01_TT,missing >40%
WBIntro1_TT,missing >40%
WB031_TT,missing >40%
WB032_TT,missing >40%
